4477	17957	\N
4477	17958	1181312398
4477	17959	1186668932
4477	13381	1177535146
4477	17960	1188444670
4477	13384	\N
4477	17961	\N
4477	17807	1193094230
4477	12643	1181020336
4477	16005	\N
4477	13681	\N
4477	7857	\N
4477	17962	1180848061
4477	11279	1192769001
4477	16007	\N
4477	13391	\N
4477	17963	1220406684
4477	17964	\N
4477	17965	1214322849
4477	13397	1219386132
4477	17966	1208102899
4477	17967	\N
4477	13399	1212694058
4477	13401	1219111857
4477	17968	1221842421
4477	17969	1224123145
4477	9928	\N
4477	17970	\N
4477	17971	1225081278
4477	17972	1226984594
4477	13405	1228704193
14815	3277	\N
14815	3160	\N
14815	15434	\N
14815	12665	\N
14815	7311	\N
14815	17682	\N
14815	3977	\N
14815	17683	\N
14815	17973	\N
14815	2194	\N
14815	17974	\N
14815	17975	\N
14815	8459	\N
14815	9401	\N
14815	17976	\N
14815	3981	\N
14815	9089	\N
14815	5458	\N
14815	17977	\N
14815	451	\N
14815	9481	\N
14815	8426	\N
14815	11767	\N
14815	280	\N
14815	17978	\N
14815	1103	\N
14815	13451	\N
14815	17902	\N
14815	17979	\N
14815	17980	\N
14815	17981	\N
14815	12217	\N
14815	17982	\N
14815	6137	\N
14815	13968	\N
14815	17983	\N
14815	7398	\N
14815	17984	\N
14815	17985	\N
14815	207	\N
14815	17986	\N
1118	1117	1173425003
1118	5377	\N
1118	1891	\N
1118	17368	\N
1118	17438	\N
5001	4522	1193242807
5001	14030	\N
5001	17346	\N
5001	1793	\N
5001	4974	\N
5001	4118	\N
5001	4693	\N
5001	15886	\N
5001	5836	\N
5001	4939	\N
5001	3977	1222353798
5001	14436	\N
5001	5989	\N
5001	15747	1187699712
5001	17935	\N
5001	12414	1215793708
5001	17987	1162218958
5001	17850	\N
5001	2868	1194557062
5001	17988	1193946562
5001	13368	1188661885
5001	17989	1226460201
5001	7483	1229847502
5001	17838	1174964412
5001	17990	\N
5001	17452	1228441472
5001	12780	1209433698
5001	17991	1229287209
5001	17992	1214446059
5001	17944	1205801663
5001	6011	1210193683
5001	14035	1219677304
5001	10798	1215634111
5001	6967	1227383197
1715	1590	1215035423
1715	2072	\N
1715	1225	\N
1715	10732	\N
1715	4691	\N
1715	960	\N
1715	2552	\N
1715	522	\N
1715	4692	\N
1715	8108	\N
1715	6363	\N
1715	10724	\N
1715	15251	\N
1715	8959	1184483383
1715	6528	\N
1715	7408	1183659922
1715	4695	\N
1715	1209	1183219698
1715	56	\N
1715	6395	1217812623
1715	7004	1164044306
1715	4701	\N
1715	1194	\N
1715	1588	1224124357
1715	4704	\N
1715	17551	1175107637
1715	6033	1163828399
1715	4709	1208844072
1715	1467	1168175718
1715	4758	1212804658
1715	13367	1194242712
1715	1977	1175891560
1715	17993	1213879077
1715	1731	1197433545
1715	8255	1171620388
1715	17619	1195266512
1715	5821	1222121541
1715	17994	1206169156
1715	17995	1204564556
1715	1113	1211950639
1715	1741	1159208395
1715	2592	1218669936
1715	471	1212953170
1715	15890	1215925987
1715	17318	1225571219
1715	5822	1228109060
3421	3419	\N
3421	4916	\N
3421	3132	1225836132
3421	12663	\N
3421	7118	\N
3421	11968	\N
3421	3748	\N
3421	3422	\N
3421	3423	\N
3421	1760	\N
3421	17996	\N
3421	7657	1229963174
3421	1433	\N
3421	9822	\N
3421	1560	\N
3421	17204	\N
3421	8597	\N
3421	17206	\N
3421	885	\N
3421	13360	1225753714
3421	10738	\N
3421	7122	\N
3421	17997	\N
3421	2700	\N
3421	5931	1219260187
3421	5735	\N
3421	7481	1184957866
3421	17998	\N
3421	8294	1195863640
3421	17999	\N
3421	12642	\N
3421	13123	\N
3421	2623	\N
3421	18000	1217113212
3421	10755	\N
3421	7790	\N
3421	18001	\N
3421	7233	1207343861
3421	13366	1225565945
3421	6505	1229069174
3421	1464	1225657447
3421	3440	1211423871
3421	18002	1211839598
3421	8046	1230190131
3421	18003	1212695940
3421	17211	\N
3421	7148	\N
3421	2792	1219107250
3421	14323	1222178026
3421	7691	1212597136
3421	18004	1212247859
3421	17212	\N
3421	10770	1230557985
3421	6886	1219113222
3421	12759	1222048673
3421	8053	1210111173
3421	10779	\N
3421	9618	1226365704
3421	6699	1216087075
3421	18005	1214495689
3421	1996	\N
3421	18006	\N
3421	416	\N
3421	18007	\N
3421	6070	\N
3421	6900	1209337175
3421	471	\N
3421	18008	1225376094
3421	7717	\N
3421	6788	\N
3421	2719	1217947464
3421	7184	1219020982
3421	85	1220910051
3421	7270	1220917998
3421	18009	\N
3421	15506	1221671903
3572	2565	\N
3572	18010	1221158371
3572	2689	\N
3572	256	\N
3572	1753	\N
3572	3532	\N
3572	15251	1162942538
3572	2025	\N
3572	2166	\N
3572	18011	1206980157
3572	2699	\N
3572	2394	1205768417
3572	6778	1226870777
3572	2566	\N
3572	16224	\N
3572	3079	1206896595
3572	2861	1209590908
3572	3023	1195667638
3572	279	1195680862
3572	17420	\N
3572	4877	1209748349
3572	15612	\N
3572	18012	1209852543
3572	148	1230661432
3572	409	\N
3572	12538	1217209437
3572	18013	1229971369
3572	18014	1224994274
753	748	1213794227
753	1133	1191088912
753	1788	1158761360
753	8175	1170722055
753	1290	1203990328
753	1176	\N
753	1789	\N
753	3529	\N
753	6660	\N
753	2552	1168219216
753	1206	\N
753	10177	\N
753	4973	\N
753	6801	\N
753	3531	\N
753	18015	\N
753	4789	\N
753	4975	\N
753	3237	\N
753	10420	\N
753	3138	\N
753	10491	\N
753	2926	\N
753	2588	\N
753	10023	1157930298
753	11216	1208129253
753	17435	1161363536
753	18016	1177097042
753	5632	1210885772
753	12226	1223171129
753	11398	1194038418
753	12157	1197474303
753	17691	1214793916
753	986	1185563442
753	6462	1220931923
1431	510	\N
1431	1404	\N
1431	1406	\N
1431	1201	\N
1431	3153	\N
1431	4476	\N
1431	1416	\N
1431	1425	\N
1431	6027	\N
1431	3819	\N
1431	3105	\N
1431	3246	\N
1431	17413	\N
1431	4939	\N
1431	13567	\N
1431	3290	\N
1431	17539	\N
1431	7157	\N
1431	5406	\N
1431	3474	\N
1431	17623	\N
1431	17208	\N
1431	7033	\N
1431	8955	\N
1431	15228	\N
1431	1846	\N
1431	4585	\N
1431	2930	\N
1431	5779	\N
1431	5076	\N
1431	1444	\N
1431	3487	\N
1431	6600	\N
1431	10408	\N
1431	6675	\N
1431	6384	\N
1431	1453	\N
1431	1457	\N
1431	7038	\N
1431	1459	\N
1431	18017	\N
1431	1466	\N
1431	18018	\N
1431	1469	\N
1431	17626	\N
1431	1611	\N
1431	1485	\N
1431	1488	\N
1431	13138	\N
1431	13330	\N
1431	17214	\N
1431	1503	\N
1431	18019	\N
1431	18020	\N
1431	1877	\N
1431	6687	\N
1431	471	\N
1431	6375	\N
1431	1523	\N
1431	1525	\N
1431	1526	\N
1431	1529	\N
1431	18021	\N
1431	4481	\N
1431	18022	\N
449	444	\N
449	1749	\N
449	4085	\N
449	2294	\N
449	478	\N
449	5276	\N
449	7438	\N
449	2186	\N
449	94	\N
449	5030	\N
449	4963	\N
449	2913	\N
449	3527	\N
449	9	\N
449	4289	\N
449	2915	\N
449	307	\N
449	1898	\N
449	4784	\N
449	5012	\N
449	2917	\N
449	1206	\N
449	5752	\N
449	4785	\N
449	13449	\N
449	3420	\N
449	3976	\N
449	3748	\N
449	5884	\N
449	3369	\N
449	11972	\N
449	5402	\N
449	1899	\N
449	3532	\N
449	4344	\N
449	3159	\N
449	5403	\N
449	8108	\N
449	5212	\N
449	450	\N
449	689	\N
449	5404	\N
449	7440	\N
449	4837	\N
449	3587	\N
449	1794	\N
449	1085	\N
449	4975	\N
449	5405	\N
449	5692	\N
449	1900	\N
449	5406	\N
449	5407	\N
449	5408	\N
449	1433	\N
449	2306	\N
449	9686	\N
449	358	\N
449	7891	\N
449	183	\N
449	7442	\N
449	2309	\N
449	7507	\N
449	5412	\N
449	5413	\N
449	1566	\N
449	3076	\N
449	3012	\N
449	12675	\N
449	16634	\N
449	2926	\N
449	8472	\N
449	2313	\N
449	1908	\N
449	310	\N
449	2410	\N
449	8603	\N
449	2589	\N
449	3413	\N
449	2319	\N
449	7510	\N
449	5693	\N
449	7512	\N
449	3980	\N
449	5417	\N
449	7513	\N
449	14876	\N
449	2321	\N
449	7048	\N
449	1914	\N
449	7514	\N
449	8180	\N
449	8405	\N
449	5421	\N
449	788	\N
449	5422	\N
449	5077	\N
449	5423	\N
449	18023	\N
449	3414	\N
449	7900	\N
449	7517	\N
449	7905	\N
449	5435	\N
449	7522	\N
449	5438	\N
449	5441	\N
449	18024	\N
449	5104	\N
449	9319	\N
449	7072	\N
449	5449	\N
449	4301	\N
449	133	\N
449	18025	\N
449	2325	\N
449	3623	\N
449	5451	\N
449	18026	\N
449	16042	\N
449	5455	\N
449	10815	\N
449	7950	\N
449	18027	\N
449	2335	\N
449	18028	\N
449	18029	\N
449	7596	\N
449	18030	\N
449	7551	\N
449	9199	\N
449	3062	\N
449	5472	\N
449	18031	\N
449	5147	\N
449	7556	\N
449	15612	\N
449	5155	\N
449	15957	\N
449	18032	\N
449	13413	\N
449	18033	\N
449	18034	\N
449	5488	\N
449	2794	\N
449	18035	\N
449	8671	\N
449	3943	\N
449	2208	\N
449	5167	\N
449	2714	\N
449	17691	\N
449	14939	\N
449	2560	\N
449	13415	\N
449	18036	\N
449	2357	\N
449	5174	\N
449	1996	\N
449	4366	\N
449	8447	\N
449	17187	\N
449	5501	\N
449	2362	\N
449	3956	\N
449	17567	\N
449	5186	\N
449	2161	\N
449	5508	\N
449	18037	\N
3532	17680	\N
3532	3526	1196947683
3532	4085	1185520122
3532	4811	\N
3532	242	\N
3532	7438	\N
3532	3155	\N
3532	9274	\N
3532	3156	\N
3532	12305	1178195291
3532	11661	1178469041
3532	17346	1212121321
3532	3529	\N
3532	17347	1209161000
3532	6660	\N
3532	4784	\N
3532	1430	\N
3532	17038	\N
3532	3357	1207681152
3532	13132	\N
3532	1206	\N
3532	1083	\N
3532	4785	\N
3532	9275	\N
3532	17841	\N
3532	11968	\N
3532	3420	\N
3532	3748	\N
3532	1021	\N
3532	3761	\N
3532	3469	\N
3532	1793	\N
3532	561	\N
3532	11972	\N
3532	7478	\N
3532	6801	\N
3532	3530	\N
3532	4118	\N
3532	3531	\N
3532	3572	\N
3532	449	\N
3532	4344	\N
3532	16810	\N
3532	13704	\N
3532	1990	\N
3532	4728	\N
3532	6426	1216871753
3532	4789	\N
3532	15886	\N
3532	3160	\N
3532	5691	\N
3532	1556	\N
3532	10724	\N
3532	9747	\N
3532	3535	\N
3532	7439	\N
3532	12747	\N
3532	1794	1210457341
3532	8341	1170000114
3532	263	\N
3532	4975	\N
3532	5194	\N
3532	868	\N
3532	7155	\N
3532	295	1159585340
3532	7156	\N
3532	5692	\N
3532	1760	\N
3532	5406	\N
3532	3977	\N
3532	17385	\N
3532	4238	1209439869
3532	18038	\N
3532	18039	\N
3532	12342	\N
3532	13289	\N
3532	17663	\N
3532	17113	\N
3532	11662	\N
3532	2694	\N
3532	2926	\N
3532	887	\N
3532	12508	1186162608
3532	2588	\N
3532	2111	\N
3532	13857	1173200256
3532	5693	\N
3532	16786	\N
3532	6671	1192470314
3532	11663	1214271737
3532	15932	\N
3532	17116	\N
3532	7492	\N
3532	5254	\N
3532	5196	1208693395
3532	5204	\N
3532	17820	\N
3532	728	\N
3532	4538	1201743142
3532	10312	1196790962
3532	17728	1168757513
3532	18040	\N
3532	6865	1166056393
3532	18041	1212034579
3532	18042	1218412517
3532	17119	1189877760
3532	17120	1213998019
3532	17842	1187593853
3532	8779	1204683428
3532	18043	1169439372
3532	18044	1213307500
3532	18045	1187215380
3532	18046	1178214094
3532	7852	1225088415
3532	12309	1216218666
3532	4806	1182915069
3532	17432	1229729255
3532	18047	1183936110
3532	2794	1198363405
3532	15621	1207160532
3532	4827	\N
3532	18048	1191482795
3532	13388	1193908355
3532	16496	1205652880
3532	11428	1212182333
3532	2714	1173121168
3532	17691	1215732217
3532	1492	1216281391
3532	3550	1173680158
3532	10774	1227981709
3532	11670	1182716433
3532	11671	1201243528
3532	7371	1230185560
3532	18049	1228438181
3532	18050	1219706706
3532	7486	1217182324
3532	8321	\N
3532	2287	\N
3532	4810	1226639999
3532	17796	1216828710
3532	18051	1230946631
3532	8884	1223352396
4344	4342	1221014569
4344	4963	1201217464
4344	14546	1182780756
4344	1430	\N
4344	3158	1210951842
4344	11968	\N
4344	3420	\N
4344	5401	\N
4344	561	\N
4344	11972	\N
4344	6801	\N
4344	449	1227713241
4344	3532	\N
4344	4728	\N
4344	15886	\N
4344	15614	\N
4344	17413	\N
4344	3587	1228194151
4344	1794	\N
4344	263	\N
4344	4975	\N
4344	7157	1207712473
4344	4346	1209660287
4344	1433	\N
4344	12342	\N
4344	4348	1209880291
4344	309	1193260640
4344	9423	\N
4344	3403	\N
4344	17168	\N
4344	6429	\N
4344	6774	1206931173
4344	17727	\N
4344	2695	\N
4344	6432	1225417160
4344	12670	\N
4344	18052	1227483452
4344	7033	\N
4344	18053	1223954156
4344	1305	1223475352
4344	7209	\N
4344	1572	1204505601
4344	13923	\N
4344	11080	1209661669
4344	1361	1166801747
4344	1778	1211944009
4344	17728	\N
4344	8864	\N
4344	15054	1186020916
4344	1459	1187742917
4344	18054	\N
4344	11578	1220557693
4344	5694	1226441462
4344	5327	1209045144
4344	6709	1229986115
4344	1469	1228884938
4344	14770	1228363253
4344	18055	1223042660
4344	18056	1223763245
4344	4361	1225680373
4344	11382	1211740102
4344	11463	1191385673
4344	5721	1197067859
4344	5675	1194301055
4344	18057	1218489706
4344	1546	1197959279
4344	17721	1217435012
4344	1498	1230010584
4344	2641	1218229729
4344	1502	1226547236
4344	18058	1221517933
4344	18059	1210531103
4344	11942	\N
4344	18060	1225978962
4344	4363	1217299856
4344	8947	1209688933
4344	11389	1223013290
4344	2682	1217173569
4344	1514	1198695987
4344	18061	\N
4344	4779	1219892012
4344	12674	1223881574
4344	18062	1226625815
4344	18063	\N
4344	18064	1229445191
9562	8282	\N
9562	13905	\N
9562	4787	\N
9562	688	\N
9562	643	\N
9562	18065	\N
9562	13670	\N
9562	13671	\N
9562	6428	\N
9562	12432	\N
9562	13373	\N
9562	13374	\N
9562	18066	\N
9562	15616	\N
9562	6430	\N
9562	10737	\N
9562	7022	\N
9562	13376	\N
9562	10026	\N
9562	16042	\N
9562	13676	\N
9562	14535	\N
9562	13677	\N
9562	13679	\N
9562	1463	\N
9562	280	\N
9562	18067	\N
9562	13681	\N
9562	4224	\N
9562	11353	\N
9562	13683	\N
9562	17641	\N
9562	1745	\N
9562	423	\N
9562	3150	\N
9562	18068	\N
9562	11367	\N
2024	2014	\N
2024	4956	\N
2024	17384	\N
2024	5042	\N
2024	6661	\N
2024	18069	\N
2024	9937	\N
2024	8373	1183502478
2024	12747	\N
2024	4837	\N
2024	17268	\N
2024	4792	1161380502
2024	4397	\N
2024	527	\N
2024	528	\N
2024	1992	\N
2024	13106	\N
2024	2695	\N
2024	15047	\N
2024	5062	\N
2024	11892	\N
2024	3852	\N
2024	15048	\N
2024	15049	1180561024
2024	4981	\N
2024	5079	\N
2024	8755	\N
2024	8317	\N
2024	17895	\N
2024	15053	\N
2024	2707	1214790562
2024	18070	1164852219
2024	15055	1175922394
2024	18071	1183600800
2024	17637	1185452934
2024	2046	1222474792
2024	2681	\N
2024	12872	1214687438
2024	18072	1218808056
3159	3151	\N
3159	3972	\N
3159	4482	\N
3159	4572	\N
3159	4811	\N
3159	3152	\N
3159	4503	\N
3159	4563	\N
3159	4560	\N
3159	284	\N
3159	4483	\N
3159	3154	\N
3159	4484	\N
3159	2757	\N
3159	3973	\N
3159	4964	\N
3159	668	\N
3159	5352	\N
3159	248	\N
3159	249	\N
3159	2493	\N
3159	4655	\N
3159	211	\N
3159	2235	\N
3159	7007	\N
3159	863	\N
3159	2021	\N
3159	3157	\N
3159	6660	\N
3159	4784	\N
3159	17384	\N
3159	1083	\N
3159	7296	\N
3159	11972	\N
3159	4973	\N
3159	5402	\N
3159	449	\N
3159	5212	\N
3159	2079	\N
3159	3820	\N
3159	9937	\N
3159	5836	\N
3159	9747	\N
3159	642	\N
3159	3161	\N
3159	12747	\N
3159	3423	\N
3159	263	\N
3159	5278	\N
3159	4975	\N
3159	5194	\N
3159	4838	\N
3159	868	\N
3159	7821	\N
3159	6625	\N
3159	9797	\N
3159	17834	\N
3159	18073	\N
3159	1433	\N
3159	17471	\N
3159	5045	\N
3159	2026	\N
3159	5237	\N
3159	2766	\N
3159	264	\N
3159	15028	\N
3159	872	\N
3159	874	\N
3159	3163	\N
3159	5238	\N
3159	2767	\N
3159	876	\N
3159	5051	\N
3159	2768	\N
3159	979	\N
3159	5239	\N
3159	1380	\N
3159	3164	\N
3159	5240	\N
3159	3165	\N
3159	10225	\N
3159	3166	\N
3159	3167	\N
3159	14473	\N
3159	3168	\N
3159	2770	\N
3159	3978	\N
3159	14993	\N
3159	879	\N
3159	5241	\N
3159	4243	\N
3159	887	\N
3159	2775	\N
3159	3170	\N
3159	273	\N
3159	902	\N
3159	3171	\N
3159	2410	\N
3159	9761	\N
3159	17583	\N
3159	3172	\N
3159	8343	\N
3159	2781	\N
3159	14618	\N
3159	4668	\N
3159	2783	\N
3159	18074	\N
3159	7517	\N
3159	3173	\N
3159	3983	\N
3159	6100	\N
3159	9770	\N
3159	1775	\N
3159	2785	\N
3159	12109	\N
3159	2332	\N
3159	9582	\N
3159	3739	\N
3159	18075	\N
3159	18076	\N
3159	1316	\N
3159	4758	\N
3159	3176	\N
3159	7148	\N
3159	13451	\N
3159	18077	\N
3159	2794	\N
3159	15621	\N
3159	10611	\N
3159	10769	\N
3159	5200	\N
3159	18078	\N
3159	2796	\N
3159	15064	\N
3159	13453	\N
3159	2357	\N
3159	2802	\N
3159	4922	\N
3159	6373	\N
3159	18079	\N
3159	18080	\N
3159	2985	\N
3159	13456	\N
3159	5242	\N
3159	5243	\N
3159	4012	\N
3159	18081	\N
3159	18082	\N
3159	8468	\N
3159	7398	\N
3159	18083	\N
3159	17984	\N
3159	18084	\N
6838	6836	\N
6838	2380	\N
6838	6837	\N
6838	5551	\N
6838	7446	\N
6838	15886	\N
6838	7192	\N
6838	3535	\N
6838	17413	\N
6838	7440	\N
6838	6758	\N
6838	6840	\N
6838	7812	1182490416
6838	13046	1193192400
6838	12630	\N
6838	6759	\N
6838	17889	1183949493
6838	15792	\N
6838	13684	\N
6838	1563	1206989681
6838	8142	\N
6838	17663	\N
6838	9423	\N
6838	3403	\N
6838	8505	1173744333
6838	6842	\N
6838	287	\N
6838	6429	\N
6838	12654	1211775911
6838	8283	1227053457
6838	6843	\N
6838	17727	\N
6838	2175	\N
6838	10181	1181872279
6838	6844	\N
6838	13906	1179284608
6838	2695	\N
6838	8837	\N
6838	18085	\N
6838	6432	1216694523
6838	7662	1191531443
6838	6626	\N
6838	896	1178480696
6838	1181	1191122807
6838	8507	\N
6838	2554	1210119929
6838	8904	\N
6838	6845	\N
6838	6447	\N
6838	6254	\N
6838	12422	\N
6838	14187	1222881057
6838	2264	1222554298
6838	7209	\N
6838	12601	1213929907
6838	18086	1172962607
6838	18087	1193193044
6838	5284	\N
6838	7982	\N
6838	17442	\N
6838	18088	1224192864
6838	2011	\N
6838	15809	\N
6838	5204	\N
6838	17820	\N
6838	6100	1191429240
6838	7218	\N
6838	8512	1219780928
6838	18089	1191396820
6838	6857	1196652207
6838	6860	1181874815
6838	18090	1163350531
6838	17728	1168745831
6838	6862	1162424334
6838	6863	1219373195
6838	15793	1200369410
6838	6866	1176304896
6838	15054	\N
6838	6868	1182308777
6838	6869	1182306271
6838	6505	1220569361
6838	7878	1214889059
6838	18091	1227121818
6838	18092	1212986235
6838	6870	1214166767
6838	3441	1199718082
6838	7879	1207358930
6838	6874	1188091361
6838	6875	1228403962
6838	6876	1196042720
6838	6878	1204488533
6838	15991	1183337978
6838	9448	1210606523
6838	15621	1199281129
6838	8765	1195481908
6838	6883	\N
6838	18093	1207166960
6838	18094	1205259291
6838	6885	1210721473
6838	18095	\N
6838	18096	1197063941
6838	6887	1191371042
6838	2873	\N
6838	6888	1173069028
6838	6890	1186123440
6838	13114	1207379593
6838	18097	1207345175
6838	5206	1178087934
6838	18098	\N
6838	6891	1205536030
6838	6892	1173743835
6838	18099	1203390944
6838	6894	1198432160
6838	13803	1230615720
6838	14191	1228867452
6838	6896	1213408221
6838	18100	1225590738
6838	6897	\N
6838	6900	1209337364
6838	18101	1220940001
6838	6903	1216258933
6838	8060	1216812261
6838	8952	1228316258
6838	6688	\N
6838	6524	1221607519
6838	18102	1219895981
6838	554	1225470931
6838	1575	1226188245
9936	6113	\N
9936	427	\N
9936	7031	\N
9936	9034	\N
9936	2916	\N
9936	1898	\N
9936	4786	\N
9936	1899	\N
9936	2831	\N
9936	9937	\N
9936	17779	\N
9936	8541	\N
9936	17831	\N
9936	5405	\N
9936	5268	\N
9936	1900	\N
9936	358	\N
9936	4731	\N
9936	15638	\N
9936	17392	\N
9936	1181	\N
9936	3178	\N
9936	2275	\N
9936	9940	\N
9936	15639	\N
9936	9035	\N
9936	2038	\N
9936	8607	\N
9936	4140	\N
9936	82	\N
9936	4355	\N
9936	18103	\N
9936	9037	\N
9936	1194	\N
9936	9042	\N
9936	9944	\N
9936	11537	\N
9936	13690	\N
9936	4376	\N
9936	9945	\N
9936	9044	\N
9936	18104	\N
9936	5013	\N
9936	9319	\N
9936	9946	\N
9936	16174	\N
9936	12250	\N
9936	7983	\N
9936	15354	\N
9936	18105	\N
9936	17867	\N
9936	15842	\N
9936	13869	\N
9936	18106	\N
9936	9953	\N
9936	2786	\N
9936	4382	\N
9936	9955	\N
9936	9956	\N
9936	9957	\N
9936	16319	\N
9936	2555	\N
9936	18107	\N
9936	5147	\N
9936	280	\N
9936	15647	\N
9936	11133	\N
9936	1474	\N
9936	2576	\N
9936	7249	\N
9936	15425	\N
9936	18108	\N
9936	4385	\N
9936	9958	\N
9936	1492	\N
9936	9959	\N
9936	18109	\N
9936	9960	\N
9936	18110	\N
9936	11269	\N
9936	18111	\N
9936	16579	\N
9936	18112	\N
9936	18113	\N
9936	18114	\N
9936	1945	\N
9936	1506	\N
9936	8056	\N
9936	18115	\N
9936	18116	\N
9936	18117	\N
9936	18118	\N
9936	9964	\N
9936	11008	\N
9936	11681	\N
9936	6126	\N
9936	9965	\N
9936	3719	\N
9936	18119	\N
9936	18120	\N
9936	6375	\N
9936	2717	\N
9936	18121	\N
9936	3725	\N
9936	9966	\N
9936	5186	\N
9936	13894	\N
9936	8449	\N
9936	5188	\N
9936	18122	\N
9936	18123	\N
16810	519	\N
16810	17112	1184072748
16810	17038	\N
16810	17384	\N
16810	11968	\N
16810	3761	\N
16810	7478	\N
16810	3532	\N
16810	5212	\N
16810	6426	\N
16810	15886	\N
16810	5691	\N
16810	3423	\N
16810	5692	1167325515
16810	6635	\N
16810	4731	\N
16810	18124	1171316844
16810	17113	\N
16810	16121	\N
16810	14836	\N
16810	7209	\N
16810	5643	\N
16810	10744	1171984785
16810	11663	\N
16810	18125	1227138832
16810	17116	\N
16810	8147	\N
16810	5204	\N
16810	17820	\N
16810	17728	1168795482
16810	7225	1172026055
16810	6865	1165286982
16810	6316	1165175794
16810	18041	\N
16810	17119	\N
16810	17120	1167358997
16810	7852	\N
16810	18126	1222575219
16810	12470	1173365409
16810	5206	1175173748
16810	8054	\N
16810	18127	\N
16810	2365	\N
16810	18128	\N
2523	2521	1186926941
2523	4085	1206770114
2523	10388	\N
2523	10515	\N
2523	3530	1206922636
2523	6363	\N
2523	3533	\N
2523	15251	\N
2523	7439	\N
2523	16247	\N
2523	6625	1216867693
2523	2851	1209263699
2523	869	\N
2523	9688	1203123334
2523	18129	1215903675
2523	10661	1170422847
2523	2769	\N
2523	4268	1212817449
2523	8900	\N
2523	8937	1202788965
2523	111	1161302732
2523	15689	1223437773
2523	2410	\N
2523	9758	\N
2523	6504	1173724901
2523	5735	\N
2523	17816	\N
2523	7481	1185158195
2523	16359	\N
2523	9511	1192505874
2523	10663	1227066728
2523	1811	\N
2523	18130	\N
2523	1775	\N
2523	18131	1208921209
2523	2623	1193496859
2523	16362	1188269313
2523	2416	1168885942
2523	16250	1165015194
2523	12676	1182135348
2523	16838	1167260932
2523	16839	1167411872
2523	18132	1170462153
2523	2418	1181011970
2523	18133	1214662773
2523	16318	1207052469
2523	16840	1219892173
2523	10443	1187321243
2523	72	1218470929
2523	10584	1204601880
2523	10665	1228796984
2523	18134	1225668771
2523	16368	1208177748
2523	16474	1201548018
2523	3273	1185385317
2523	18135	\N
2523	18136	1170911655
2523	18137	1200763413
2523	3549	1193803318
2523	18138	1224554701
2523	18139	1222196382
2523	13391	1212807420
2523	985	1185403034
2523	10590	1217090933
2523	986	1197823711
2523	18140	1201749685
2523	9029	1201754856
